00001,1
00002,5
00003,5
00004,2
00005,4
00006,1
00007,9
00008,7
00009,2
00010,3
00011,1
00012,4
00013,4
00014,2
00015,4
00016,4
00017,5
00018,1
00019,10
00020,27
00021,3
00022,1
00023,2
00024,3
00025,3
00026,3
00027,6
00028,3
00029,4
00030,1
00031,4
00032,3
00033,5
00034,2
00035,2
00036,3
00037,3
00038,1
00039,4
00040,4
00041,1
00042,3
00043,2
00044,2
00045,1
00046,4
00047,3
00048,4
00049,2
00050,1
00051,8
00052,7
00053,1
00054,2
00055,5
00056,4
00057,4
00058,1
00059,1
00060,2
00061,11
00062,3
00063,3
00064,8
00065,2
00066,1
00067,2
00068,2
00069,8
00070,5
00071,1
00072,1
00073,4
00074,1
00075,5
00076,1
00077,1
00078,4
00079,6
00080,4
00081,5
00082,3
00083,3
00084,1
00085,3
00086,2
00087,7
00088,2
00089,4
00090,1
00091,2
00092,2
00093,9
00094,4
00095,8
00096,7
00097,6
00098,2
00099,4
00100,2
00101,2
00102,4
00103,4
00104,1
00105,3
00106,3
00107,1
00108,1
00109,7
00110,2
00111,4
00112,1
00113,3
00114,2
00115,1
00116,1
00117,2
00118,4
00119,3
00120,1
00121,1
00122,2
00123,1
00124,2
00125,3
00126,2
00127,3
00128,3
00129,1
00130,3
00131,2
00132,5
00133,3
00134,1
00135,3
00136,2
00137,2
00138,1
00139,1
00140,1
00141,2
00142,3
00143,1
00144,2
00145,4
00146,1
00147,6
00148,3
00149,4
00150,1
00151,1
00152,6
00153,1
00154,1
00155,1
00156,1
00157,4
00158,3
00159,2
00160,2
00161,4
00162,2
00163,2
00164,3
00165,2
00166,3
00167,2
00168,1
00169,1
00170,3
00171,1
00172,5
00173,3
00174,1
00175,1
00176,1
00177,3
00178,1
00179,2
00180,3
00181,3
00182,3
00183,1
00184,1
00185,3
00186,1
00187,2
00188,1
00189,15
00190,1
00191,6
00192,3
00193,2
00194,10
00195,2
00196,2
00197,1
00198,1
00199,1
00200,3
00201,1
00202,8
00203,1
00204,5
00205,2
00206,1
00207,3
00208,5
00209,4
00210,4
00211,1
00212,1
00213,1
00214,3
00215,1
00216,1
00217,8
00218,4
00219,3
00220,4
00221,1
00222,2
00223,3
00224,2
00225,3
00226,3
00227,3
00228,3
00229,2
00230,2
00231,5
00232,2
